"rowid","Plot","Plot.Type","Date","Rec.Hour","Rec.Min","Start.sec","End.sec","Common.name","Confidence","Latin.name","class","order","File","Week","True.Positive","New.File","Base.Name"
760,"TO02","TO",20260303,2,41,171,174,"Brimley's Chorus Frog",0.7112,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_024100.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-02_20260303_024100_001_C71.wav","SMM2-02_20260303_024100_001_C71.wav"
761,"TO03","TO",20260307,6,7,1161,1164,"Brimley's Chorus Frog",0.3733,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO03\SMM2-03_20260307_060700.wav",10,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-03_20260307_060700_001_C37.wav","SMM2-03_20260307_060700_001_C37.wav"
762,"TO14","TO",20260304,23,42,285,288,"Brimley's Chorus Frog",0.6788,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_234200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_234200_001_C68.wav","SMM2-14_20260304_234200_001_C68.wav"
763,"TO14","TO",20260304,21,42,123,126,"Brimley's Chorus Frog",0.4945,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_214200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_214200_001_C49.wav","SMM2-14_20260304_214200_001_C49.wav"
764,"TO04","TO",20260301,8,59,255,258,"Brimley's Chorus Frog",0.9518,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260301_085945.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-04_20260301_085945_001_C95.wav","SMM2-04_20260301_085945_001_C95.wav"
765,"TO02","TO",20260303,6,12,2199,2202,"Brimley's Chorus Frog",0.3567,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_061200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-02_20260303_061200_001_C36.wav","SMM2-02_20260303_061200_001_C36.wav"
766,"TO06","TO",20260406,5,10,270,273,"Brimley's Chorus Frog",0.2915,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO06\SMM2-06_20260406_051000.wav",14,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-06_20260406_051000_001_C29.wav","SMM2-06_20260406_051000_001_C29.wav"
767,"TO14","TO",20260304,6,11,537,540,"Brimley's Chorus Frog",0.9862,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_061100.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_061100_001_C99.wav","SMM2-14_20260304_061100_001_C99.wav"
768,"TO04","TO",20260303,19,59,99,102,"Brimley's Chorus Frog",0.5278,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260303_195902.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-04_20260303_195902_001_C53.wav","SMM2-04_20260303_195902_001_C53.wav"
769,"TO14","TO",20260304,7,11,513,516,"Brimley's Chorus Frog",0.6094,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_071102.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_071102_001_C61.wav","SMM2-14_20260304_071102_001_C61.wav"
770,"TO01","TO",20260312,17,50,144,147,"Brimley's Chorus Frog",0.3008,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO01\SMM2-01_20260312_175000.wav",11,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-01_20260312_175000_001_C30.wav","SMM2-01_20260312_175000_001_C30.wav"
771,"TO09","TO",20260407,4,10,120,123,"Brimley's Chorus Frog",0.3081,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260407_041000.wav",14,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-09_20260407_041000_001_C31.wav","SMM2-09_20260407_041000_001_C31.wav"
772,"TO04","TO",20260303,19,59,2238,2241,"Brimley's Chorus Frog",0.3914,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260303_195902.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-04_20260303_195902_001_C39.wav","SMM2-04_20260303_195902_001_C39.wav"
773,"TO04","TO",20260303,23,59,2820,2823,"Brimley's Chorus Frog",0.5287,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260303_235902.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-04_20260303_235902_001_C53.wav","SMM2-04_20260303_235902_001_C53.wav"
774,"TO14","TO",20260304,6,11,528,531,"Brimley's Chorus Frog",0.7962,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_061100.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_061100_001_C80.wav","SMM2-14_20260304_061100_001_C80.wav"
775,"TO04","TO",20260301,8,59,2298,2301,"Brimley's Chorus Frog",0.9621,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260301_085945.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-04_20260301_085945_001_C96.wav","SMM2-04_20260301_085945_001_C96.wav"
776,"TO04","TO",20260301,8,59,861,864,"Brimley's Chorus Frog",0.8746,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260301_085945.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-04_20260301_085945_001_C87.wav","SMM2-04_20260301_085945_001_C87.wav"
777,"TO06","TO",20260306,21,44,261,264,"Brimley's Chorus Frog",0.5303,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO06\SMM2-06_20260306_214400.wav",10,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-06_20260306_214400_001_C53.wav","SMM2-06_20260306_214400_001_C53.wav"
778,"TO14","TO",20260304,7,11,1752,1755,"Brimley's Chorus Frog",0.4602,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_071102.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_071102_001_C46.wav","SMM2-14_20260304_071102_001_C46.wav"
779,"TO04","TO",20260301,8,59,2235,2238,"Brimley's Chorus Frog",0.9676,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260301_085945.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-04_20260301_085945_002_C97.wav","SMM2-04_20260301_085945_002_C97.wav"
780,"TO02","TO",20260303,22,42,162,165,"Brimley's Chorus Frog",0.6094,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_224200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-02_20260303_224200_001_C61.wav","SMM2-02_20260303_224200_001_C61.wav"
781,"TO02","TO",20260303,6,12,2406,2409,"Brimley's Chorus Frog",0.9801,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_061200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-02_20260303_061200_002_C98.wav","SMM2-02_20260303_061200_002_C98.wav"
782,"RE06","RE",20260315,1,51,141,144,"Brimley's Chorus Frog",0.4148,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260315_015100.wav",11,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-17_20260315_015100_001_C41.wav","SMM2-17_20260315_015100_001_C41.wav"
783,"RE06","RE",20260315,1,51,84,87,"Brimley's Chorus Frog",0.7869,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260315_015100.wav",11,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-17_20260315_015100_001_C79.wav","SMM2-17_20260315_015100_001_C79.wav"
784,"TO04","TO",20260303,21,59,2664,2667,"Brimley's Chorus Frog",0.9444,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260303_215902.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-04_20260303_215902_001_C94.wav","SMM2-04_20260303_215902_001_C94.wav"
785,"TO14","TO",20260304,1,42,63,66,"Brimley's Chorus Frog",0.6102,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_014200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_014200_001_C61.wav","SMM2-14_20260304_014200_001_C61.wav"
786,"TO14","TO",20260304,1,42,276,279,"Brimley's Chorus Frog",0.9379,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_014200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_014200_001_C94.wav","SMM2-14_20260304_014200_001_C94.wav"
787,"TO01","TO",20260312,22,50,93,96,"Brimley's Chorus Frog",0.2849,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO01\SMM2-01_20260312_225000.wav",11,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-01_20260312_225000_001_C28.wav","SMM2-01_20260312_225000_001_C28.wav"
788,"TO02","TO",20260303,2,41,228,231,"Brimley's Chorus Frog",0.9212,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_024100.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-02_20260303_024100_001_C92.wav","SMM2-02_20260303_024100_001_C92.wav"
789,"TO14","TO",20260304,22,42,39,42,"Brimley's Chorus Frog",0.9265,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_224200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_224200_001_C93.wav","SMM2-14_20260304_224200_001_C93.wav"
790,"RE09","RE",20260304,2,42,18,21,"Brimley's Chorus Frog",0.3695,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\RE09\SMM2-25_20260304_024200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-25_20260304_024200_001_C37.wav","SMM2-25_20260304_024200_001_C37.wav"
791,"TO02","TO",20260303,6,12,204,207,"Brimley's Chorus Frog",0.572,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_061200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-02_20260303_061200_001_C57.wav","SMM2-02_20260303_061200_001_C57.wav"
792,"TO02","TO",20260303,6,12,903,906,"Brimley's Chorus Frog",0.9172,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_061200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-02_20260303_061200_001_C92.wav","SMM2-02_20260303_061200_001_C92.wav"
793,"TO04","TO",20260301,8,59,2223,2226,"Brimley's Chorus Frog",0.9835,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO04\SMM2-04_20260301_085945.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-04_20260301_085945_001_C98.wav","SMM2-04_20260301_085945_001_C98.wav"
794,"TO14","TO",20260304,6,11,564,567,"Brimley's Chorus Frog",0.5015,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_061100.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_061100_001_C50.wav","SMM2-14_20260304_061100_001_C50.wav"
795,"TO14","TO",20260304,21,42,0,3,"Brimley's Chorus Frog",0.3107,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_214200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_214200_001_C31.wav","SMM2-14_20260304_214200_001_C31.wav"
796,"TO02","TO",20260303,6,12,264,267,"Brimley's Chorus Frog",0.845,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO02\SMM2-02_20260303_061200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-02_20260303_061200_001_C84.wav","SMM2-02_20260303_061200_001_C84.wav"
797,"TO09","TO",20260407,5,10,3,6,"Brimley's Chorus Frog",0.5916,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260407_051000.wav",14,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-09_20260407_051000_001_C59.wav","SMM2-09_20260407_051000_001_C59.wav"
798,"TO14","TO",20260304,6,11,603,606,"Brimley's Chorus Frog",0.8908,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_061100.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_061100_001_C89.wav","SMM2-14_20260304_061100_001_C89.wav"
799,"TO14","TO",20260304,2,42,198,201,"Brimley's Chorus Frog",0.6474,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\TO14\SMM2-14_20260304_024200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-14_20260304_024200_001_C65.wav","SMM2-14_20260304_024200_001_C65.wav"
800,"RE09","RE",20260304,21,42,249,252,"Brimley's Chorus Frog",0.5573,"Pseudacris brimleyi","Amphibia","Anura","D:\Subsetted_ARU_Data\RE09\SMM2-25_20260304_214200.wav",9,1,"D:/BirdNet_Validations/Brimleys_Chorus_Frog/SMM2-25_20260304_214200_001_C56.wav","SMM2-25_20260304_214200_001_C56.wav"
1501,"IF01","IF",20260404,5,27,2520,2523,"Common Yellowthroat",0.4337,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260404_052700.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-27_20260404_052700_001_C43.wav","SMM2-27_20260404_052700_001_C43.wav"
1502,"IF05","IF",20260411,6,14,735,738,"Common Yellowthroat",0.253,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF05\SMM2-22_20260411_061402.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-22_20260411_061402_001_C25.wav","SMM2-22_20260411_061402_001_C25.wav"
1503,"IF01","IF",20260404,5,27,1092,1095,"Common Yellowthroat",0.7121,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260404_052700.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-27_20260404_052700_001_C71.wav","SMM2-27_20260404_052700_001_C71.wav"
1504,"TO03","TO",20260331,6,33,3567,3570,"Common Yellowthroat",0.797,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO03\SMM2-03_20260331_063302.wav",13,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-03_20260331_063302_001_C80.wav","SMM2-03_20260331_063302_001_C80.wav"
1505,"TO09","TO",20260410,5,19,2373,2376,"Common Yellowthroat",0.3936,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO09\SMM2-09_20260410_051900.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-09_20260410_051900_001_C39.wav","SMM2-09_20260410_051900_001_C39.wav"
1506,"IF09","IF",20260423,6,2,1203,1206,"Common Yellowthroat",0.8744,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF09\SMM2-34_20260423_060202.wav",17,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-34_20260423_060202_001_C87.wav","SMM2-34_20260423_060202_001_C87.wav"
1507,"IF06","IF",20260410,6,19,492,495,"Common Yellowthroat",0.2986,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF06\SMM2-31_20260410_061902.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-31_20260410_061902_001_C30.wav","SMM2-31_20260410_061902_001_C30.wav"
1508,"IF03","IF",20260410,6,19,1911,1914,"Common Yellowthroat",0.2663,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF03\SMM2-28_20260410_061902.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-28_20260410_061902_001_C27.wav","SMM2-28_20260410_061902_001_C27.wav"
1509,"TO03","TO",20260330,6,34,3180,3183,"Common Yellowthroat",0.7936,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO03\SMM2-03_20260330_063402.wav",13,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-03_20260330_063402_001_C79.wav","SMM2-03_20260330_063402_001_C79.wav"
1510,"IF01","IF",20260408,6,21,453,456,"Common Yellowthroat",0.5431,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260408_062102.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-27_20260408_062102_001_C54.wav","SMM2-27_20260408_062102_001_C54.wav"
1511,"IF06","IF",20260404,6,27,450,453,"Common Yellowthroat",0.4199,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF06\SMM2-31_20260404_062702.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-31_20260404_062702_001_C42.wav","SMM2-31_20260404_062702_001_C42.wav"
1512,"TO11","TO",20260331,5,33,2139,2142,"Common Yellowthroat",0.3292,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO11\SMM2-11_20260331_053300.wav",13,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-11_20260331_053300_001_C33.wav","SMM2-11_20260331_053300_001_C33.wav"
1513,"IF03","IF",20260417,5,9,1989,1992,"Common Yellowthroat",0.7255,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF03\SMM2-28_20260417_050900.wav",16,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-28_20260417_050900_001_C73.wav","SMM2-28_20260417_050900_001_C73.wav"
1514,"TO03","TO",20260331,6,33,3195,3198,"Common Yellowthroat",0.2539,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO03\SMM2-03_20260331_063302.wav",13,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-03_20260331_063302_001_C25.wav","SMM2-03_20260331_063302_001_C25.wav"
1515,"RE06","RE",20260402,5,6,225,228,"Common Yellowthroat",0.6627,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260402_050600.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-17_20260402_050600_001_C66.wav","SMM2-17_20260402_050600_001_C66.wav"
1516,"IF06","IF",20260415,6,12,1734,1737,"Common Yellowthroat",0.4356,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF06\SMM2-31_20260415_061202.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-31_20260415_061202_001_C44.wav","SMM2-31_20260415_061202_001_C44.wav"
1517,"TO07","TO",20260412,5,15,2010,2013,"Common Yellowthroat",0.2766,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO07\SMM2-07_20260412_051500.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-07_20260412_051500_001_C28.wav","SMM2-07_20260412_051500_001_C28.wav"
1518,"IF01","IF",20260408,6,21,2079,2082,"Common Yellowthroat",0.5195,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260408_062102.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-27_20260408_062102_001_C52.wav","SMM2-27_20260408_062102_001_C52.wav"
1519,"IF03","IF",20260410,6,19,1713,1716,"Common Yellowthroat",0.2983,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF03\SMM2-28_20260410_061902.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-28_20260410_061902_001_C30.wav","SMM2-28_20260410_061902_001_C30.wav"
1520,"IF01","IF",20260404,6,27,1290,1293,"Common Yellowthroat",0.942,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260404_062702.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-27_20260404_062702_001_C94.wav","SMM2-27_20260404_062702_001_C94.wav"
1521,"TO13","TO",20260419,6,7,324,327,"Common Yellowthroat",0.3525,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO13\SMM2-13_20260419_060702.wav",16,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-13_20260419_060702_001_C35.wav","SMM2-13_20260419_060702_001_C35.wav"
1522,"IF03","IF",20260417,5,9,1047,1050,"Common Yellowthroat",0.3975,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF03\SMM2-28_20260417_050900.wav",16,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-28_20260417_050900_001_C40.wav","SMM2-28_20260417_050900_001_C40.wav"
1523,"RE06","RE",20260402,18,7,222,225,"Common Yellowthroat",0.5778,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260402_180700.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-17_20260402_180700_001_C58.wav","SMM2-17_20260402_180700_001_C58.wav"
1524,"RE03","RE",20260401,6,31,1491,1494,"Common Yellowthroat",0.8005,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\RE03\SMM2-19_20260401_063102.wav",13,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-19_20260401_063102_001_C80.wav","SMM2-19_20260401_063102_001_C80.wav"
1525,"IF03","IF",20260410,6,19,1824,1827,"Common Yellowthroat",0.6493,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF03\SMM2-28_20260410_061902.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-28_20260410_061902_001_C65.wav","SMM2-28_20260410_061902_001_C65.wav"
1526,"RE06","RE",20260402,18,7,252,255,"Common Yellowthroat",0.5732,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\RE06\SMM2-17_20260402_180700.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-17_20260402_180700_001_C57.wav","SMM2-17_20260402_180700_001_C57.wav"
1527,"IF06","IF",20260415,6,12,210,213,"Common Yellowthroat",0.2677,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF06\SMM2-31_20260415_061202.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-31_20260415_061202_001_C27.wav","SMM2-31_20260415_061202_001_C27.wav"
1528,"TO03","TO",20260330,6,34,3165,3168,"Common Yellowthroat",0.692,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO03\SMM2-03_20260330_063402.wav",13,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-03_20260330_063402_001_C69.wav","SMM2-03_20260330_063402_001_C69.wav"
1529,"IF09","IF",20260414,5,13,3519,3522,"Common Yellowthroat",0.4547,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF09\SMM2-34_20260414_051300.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-34_20260414_051300_001_C45.wav","SMM2-34_20260414_051300_001_C45.wav"
1530,"IF01","IF",20260414,5,13,2583,2586,"Common Yellowthroat",0.4669,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260414_051300.wav",15,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-27_20260414_051300_001_C47.wav","SMM2-27_20260414_051300_001_C47.wav"
1531,"IF03","IF",20260421,5,4,765,768,"Common Yellowthroat",0.3616,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF03\SMM2-28_20260421_050400.wav",16,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-28_20260421_050400_001_C36.wav","SMM2-28_20260421_050400_001_C36.wav"
1532,"RE03","RE",20260401,6,31,1443,1446,"Common Yellowthroat",0.5626,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\RE03\SMM2-19_20260401_063102.wav",13,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-19_20260401_063102_001_C56.wav","SMM2-19_20260401_063102_001_C56.wav"
1533,"IF01","IF",20260404,5,27,240,243,"Common Yellowthroat",0.913,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260404_052700.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-27_20260404_052700_001_C91.wav","SMM2-27_20260404_052700_001_C91.wav"
1534,"TO03","TO",20260330,6,34,3324,3327,"Common Yellowthroat",0.906,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\TO03\SMM2-03_20260330_063402.wav",13,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-03_20260330_063402_001_C91.wav","SMM2-03_20260330_063402_001_C91.wav"
1535,"IF03","IF",20260417,5,9,1782,1785,"Common Yellowthroat",0.3345,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF03\SMM2-28_20260417_050900.wav",16,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-28_20260417_050900_001_C33.wav","SMM2-28_20260417_050900_001_C33.wav"
1536,"IF01","IF",20260408,6,21,1257,1260,"Common Yellowthroat",0.8799,"Geothlypis trichas","Aves","Passeriformes","D:\Subsetted_ARU_Data\IF01\SMM2-27_20260408_062102.wav",14,1,"D:/BirdNet_Validations/Common_Yellowthroat/SMM2-27_20260408_062102_001_C88.wav","SMM2-27_20260408_062102_001_C88.wav"
